032002275	2.336253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002276	2.838893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002277	1.246101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002278	3.956786	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002279	1.493118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002280	3.983795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002281	3.400586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002282	3.420454	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002283	1.241523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002284	1.560411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002285	1.483688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002286	2.892911	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
032002287	3.172155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002288	2.183172	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
032002289	2.994903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002290	1.352214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
