032002530	1.896786	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1
032002531	1.969939	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1
032002532	1.747185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002533	3.273690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002534	1.075076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002535	2.161382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002536	3.030885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002537	2.737541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002538	2.073122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002539	2.996735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
032002540	1.042390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002541	1.131932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002542	2.654592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002543	1.799371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002544	3.467696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002545	1.932859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002546	1.294076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
032002547	1.940184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002548	2.310709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002549	3.277261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002550	1.630360	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
032002551	2.851985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002552	2.725822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002553	1.844508	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0
032002554	2.699271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002555	2.705954	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
032002556	1.862453	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
032002557	2.695883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002558	1.289407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002559	3.719932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002560	1.817499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002561	1.791772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002562	1.264962	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1
032002563	2.564226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002564	1.289315	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
032002565	2.405927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002566	2.198828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002567	3.838679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002568	2.026246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002569	2.154424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002570	1.159764	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0
032002571	3.083529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002572	1.663503	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1
032002573	2.859218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002574	3.998718	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002575	1.299203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002576	3.043519	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
032002577	3.963378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002578	1.975066	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
032002579	3.438948	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
032002580	2.611377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
032002581	1.719077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002582	3.070437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002583	2.844752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002584	2.980712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002585	2.864895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002586	1.830317	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
032002587	3.096347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002588	3.263344	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
032002589	3.012482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
032002590	1.079379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
